0.04027093	-0.028664863	-0.042093553	-0.020599771	0.024538603	-0.022662772	0.045315776	-0.031313196	0.016977582	-0.007616628	0.021710444	0.015495073	0.008832097	0.022523355	-0.043126274	0.03173807	0.044212114	0.025195051	0.036540452	-0.016753532	-0.033349276	-0.031643964	-0.023659324	0.025041733	0.043816496	-0.0007614605	-0.043017745	0.023206126	0.011798967	-0.010429084	-0.013297368	0.04079548
-0.3671915	0.18909895	0.56290716	0.13005972	-0.09237318	0.3421998	0.016813723	0.2713693	0.045586515	0.25895098	0.14165822	0.059159584	0.50179565	0.056865655	-0.104778334	-0.46579155	-0.08654846	-0.027539732	0.6460595	0.18714993	-0.06679016	-0.08576708	-0.31618202	-0.11649196	0.089979164	0.53909034	-0.35378596	-0.09011163	0.28011176	-0.6342727	0.30292082	0.31693664
-0.0578343	-0.30154666	0.32905915	-0.23009661	-0.27476272	-0.18067984	-0.06240592	-0.113713264	0.06966676	0.017626353	-0.4128085	0.11833873	0.018261813	0.36927715	-0.1259753	-0.2525716	0.13973339	0.14181924	0.2494496	-0.042418886	-0.07074494	0.17550634	0.5495799	0.22738898	-0.23891148	0.014068331	-0.030383935	0.44450337	-0.025401073	-0.5678027	0.26767954	0.0656412
-0.12521039	-0.41922843	0.49073613	-0.34936264	-0.11448617	0.1499888	-0.28580934	0.07714035	0.42347607	0.2274719	-0.25554428	0.20622796	-0.095931515	0.15450841	0.05264124	-0.10115404	0.0814324	0.5216068	0.2621553	0.28642058	-0.090406045	0.2554193	0.36283675	0.18452936	-0.13683434	0.06908659	-0.08019148	0.43313566	-0.02642528	-0.4669448	0.19463621	-0.024654087
0.051975187	-0.5943376	0.35223675	-0.19383252	-0.0006549416	0.025223304	0.008509278	-0.11360943	0.7281708	0.037864942	-0.17246442	0.19643849	-0.24332345	0.46512118	-0.14255069	-0.04471181	0.018511489	0.10182924	0.2151199	0.20120224	-0.029254204	0.05377811	0.5186199	0.26714623	-0.35112303	0.12040638	0.08778369	0.62586474	-0.2330732	-0.45778823	0.27125716	0.20034805
-0.027016569	0.013878729	0.036803965	0.038706336	0.029667687	-0.038259365	-0.03965653	-0.013521027	-0.036516357	-0.04663805	-0.01743989	0.023806129	0.01424605	0.0241897	-0.029144108	-0.03211639	-0.017645478	-0.042043127	-0.00465684	-0.031151164	0.049746145	0.033748936	0.029719982	-0.032175623	-0.024198938	0.04496518	0.047371473	-0.021922136	-0.04600922	-0.048167944	-0.0065512434	-0.04461143
0.24621461	1.0688695	1.2956849	1.109808	-0.4997559	-0.15285362	-0.71393317	0.7682725	-0.45681506	0.1249778	-0.052847527	-0.3897102	0.9429857	-1.1195512	-0.56628776	-0.5412856	-0.46710452	-0.86221707	-0.26040453	-0.18296956	0.8810309	0.5450221	-0.14344072	0.57613784	-0.08299088	-0.3322973	-0.34131497	0.2567012	-0.31583914	-0.153733	-0.50474095	-0.790724
0.02268051	-0.02802726	0.04700687	-0.006639898	0.028483044	0.010310471	-0.021462655	-0.043232467	-0.005323779	-0.002817262	0.028968241	-0.0018984899	-0.03411611	0.0011533387	0.020504568	-0.029906118	0.02669027	0.03414351	0.02014992	-0.022134233	-0.0097404495	0.010161854	-0.0025347956	-0.038419485	0.0034206286	-0.03541579	0.01389854	0.011739075	0.001696419	-0.046928097	-0.041012477	-0.015404571
-0.3184304	-0.43577838	0.22119932	-0.113281235	-0.14788426	0.008504897	0.0055834986	-0.48548827	0.70511496	-0.21856897	-0.08840902	0.11457022	0.048417605	0.5077218	-0.07320081	-0.27246827	-0.00080130657	-0.4282717	0.3100385	0.023909379	-0.1946806	0.23129939	0.24891333	0.19277	-0.49417964	0.25671375	-0.24906941	0.24791636	-0.15871452	-0.6083722	0.3308978	0.09492566
-0.5855793	-0.47556537	-0.0131327	0.34648553	-0.38881618	0.10081204	0.61178046	-0.35200006	0.5536082	0.18622045	0.47887215	0.1763561	0.46243966	0.4615858	-0.02850306	-0.5308689	0.22221138	-0.13589156	0.23048095	0.5233244	-0.82366484	0.15555939	-0.17679517	-0.2825256	-0.22071995	-0.27099508	-0.41024134	0.72226787	0.90702134	0.11182433	0.2094692	0.554262
-0.62310016	-0.6700917	0.373281	-0.16071828	-0.3804311	0.09601258	0.5999707	-0.585791	1.079649	0.24139315	0.33409098	0.55929273	0.1387134	0.38731828	-0.53249466	-0.67232466	0.2743141	0.07923615	0.48394358	0.652582	-0.7544876	0.5724787	0.29630175	0.18504325	-0.32947043	0.121039145	-0.64858925	0.97476697	0.60590476	0.02626565	0.51928025	0.338101
-0.36083224	-0.20069122	0.11272129	0.38988057	-0.74179065	-0.069293566	0.6455074	-0.6243339	0.83418953	0.14236334	0.06478415	0.6241109	0.13247962	0.06888955	0.3752474	-0.28173867	0.48820707	-0.7264981	0.371771	0.28978753	-0.53055936	0.45180568	0.044281095	-0.18751837	-0.2094292	-0.22162804	-0.47628024	0.8091699	0.541876	0.10204853	0.27213123	0.19041522
-0.32988515	-0.6475686	0.3150686	-0.09967877	-0.40199733	0.13205294	-0.05124665	-1.2564688	1.0221707	0.11771886	-0.11282998	0.38777488	-0.053047307	0.25147834	-0.07160956	-0.23385148	0.24364682	-0.68318594	0.60399073	0.2613491	-0.55558	0.31303233	0.56125736	0.028135346	-0.5221932	0.19058271	-0.43480185	0.56327635	0.08265863	-0.4687265	0.35884514	0.27347946
-0.030197186	-0.29918277	0.43939084	0.35657814	-0.3869075	-0.026900934	-0.021405045	-0.8492301	0.84209234	0.36541402	0.035330497	0.17884052	-0.19652855	-0.51489985	0.38664752	0.11046383	-0.05031381	-0.33964962	0.5191666	0.76217127	-0.4607328	0.72538495	0.48119056	-0.24853678	-0.13266557	0.0071846666	-0.50651073	1.221289	0.7699687	-0.08638804	0.044634312	-0.2137145
0.0011913888	0.011790264	0.027215097	0.007578004	0.020625535	0.014112722	0.014978219	0.042463664	0.03795285	-0.030027807	-0.0039306283	-0.0073088408	-0.032295406	-0.022143662	-0.0081758015	0.03206576	0.02712432	0.04281343	-0.027198946	-0.044729542	0.040035013	0.042759743	0.043024365	-0.005971335	-0.023612833	-0.02797172	-0.043808352	-0.013937581	-0.023097193	-0.008671142	-0.0144773945	0.032290686
0.015552092	0.008565426	0.034161676	-0.006437432	0.027471032	-0.0003947504	0.009961497	0.049273875	-0.025328565	-0.006064497	-0.030080331	0.025483038	-0.014784146	-0.03062197	-0.0055169575	0.03261627	0.027658556	-0.039678384	0.03719138	0.014284503	0.026899848	-0.02757932	-0.049818765	-0.0068302155	0.019460026	-0.010166623	-0.043171145	-0.014286447	-0.021280898	-0.048611235	0.048788857	0.018595014
-0.11384609	-0.036604393	-0.0711004	0.08813066	0.04665819	0.5980921	-0.06767729	-0.4879891	0.7315119	-0.013901306	0.21074933	0.34142354	-0.08165345	-0.43586576	-0.10113704	0.019307965	-0.032494217	-0.03234915	0.84418917	0.7102001	-0.06942134	-0.04396442	0.45652485	-0.39663073	-0.54329026	0.046606548	-0.43394184	-0.01586857	0.650567	-0.93897605	0.070331074	-0.26520777
-0.36727986	-0.7082822	-0.42186734	0.11846532	-0.18513721	0.36730495	0.4468183	-0.6640419	0.76488185	0.12099798	0.31879282	-0.033709686	0.43375045	0.5465678	-0.08911386	-0.49746197	0.40638232	-0.50128543	0.25449845	-0.059311956	-0.5447952	-0.33564508	0.41728428	-0.20756151	-0.49320316	0.11793013	-0.9104725	0.6370174	0.34238234	-0.07412714	0.62994254	0.7156553
-0.0047757626	-0.011944424	-0.041526485	0.034343604	-3.0208379e-05	0.042588953	0.020245802	-0.0106382	0.040353645	-0.04066067	-0.042352736	0.0038974173	-0.026376009	0.026912536	0.04058976	0.026643995	-0.034596004	0.029050719	-0.022824991	0.02905773	-0.02548932	0.016654823	-0.00715046	-0.040617228	0.028330352	0.025477324	-0.008221496	-0.011934686	-0.031867027	-0.01875112	0.027874794	0.03933351
-0.3836009	0.0633503	-0.04166232	0.913932	0.0523853	0.5740986	0.006753758	-0.7828921	0.42751306	0.043148085	0.22360791	-0.48448205	0.23250587	-0.17709601	0.7650436	0.16789107	0.02794402	-1.1384817	0.15253401	0.48151353	-0.544421	-0.48854625	-0.18476829	-0.68924314	-0.23098348	0.5877311	-0.32895836	0.43131763	0.058349304	0.18480772	0.16204026	0.37790692
0.0048633134	-0.38955233	-0.12886113	-0.48546767	-0.60104054	1.0278896	0.31961262	-0.9647441	0.8174101	0.24556917	-0.24567173	0.53869927	-0.023512287	0.65754634	-0.54876196	-0.5512525	0.9242486	-0.4986394	0.13816313	-0.06780059	0.029866196	-0.22022386	0.56610376	0.2600591	-1.0534292	-0.32005718	-1.0687246	0.70886815	-0.8722382	-0.3768804	0.49814352	0.34525207
-0.58548415	-0.43037474	-0.04671383	-0.29515418	-0.2719573	0.49231437	-0.041251853	-0.90501595	0.29938436	0.4216571	0.108348794	0.61973095	0.07617304	0.3899907	0.38498622	-0.005585592	0.21721193	-0.75173515	0.3480863	0.2829221	-0.5970887	0.043227278	0.067353055	-0.2746575	-0.014787076	0.03562477	-0.08840518	0.012580874	0.5268091	-0.06486543	0.13941303	0.47961593
-0.02498529	0.039500106	0.033038925	-0.046594467	0.004827272	-0.042952944	-0.00197462	-0.022475278	0.012523685	0.00032870844	0.04363214	0.010489941	-0.027176261	-0.009790756	0.026801337	-0.03194517	0.019536447	0.007373154	-0.024834657	0.017311644	-0.00516944	-0.02912934	-0.039610993	-0.008512806	0.014675681	-0.047698677	0.034761105	0.035215292	-0.037551664	-0.0015858039	0.0151900165	-0.007436335
-0.7411566	0.102278724	-0.1674067	0.6281538	-0.2558909	0.29337198	0.5534217	-0.7698937	0.48047835	0.116522565	0.3324502	-0.25601643	0.24725297	0.12539576	0.73403484	-0.534733	0.58145094	-1.074729	0.3820595	0.53668875	-0.7506943	-0.16413195	-0.57398444	-0.81789345	-0.45881394	-0.08379291	-0.5582952	0.5281245	0.7427038	0.29326734	0.34828308	0.47434032
-0.60403454	-0.093512066	0.4624889	-0.10434732	-0.8441834	0.42744297	-0.44743082	-1.0422843	0.89715385	0.7548013	-0.22211848	0.37954727	-0.14762619	-0.505343	0.49200183	0.11728829	0.7105354	-0.37033504	0.45896685	0.62551713	-0.1752737	0.58633584	0.20548102	-0.23025799	-0.53423035	-0.06524778	-0.6910782	0.7675711	0.1158248	-0.2937989	0.70284534	-0.39082992
-0.3638066	-0.68142456	-0.7634354	0.112665996	-0.48064247	-0.14220281	-0.4624896	-0.67961484	0.021073014	-0.5452357	-0.046543032	-0.07974987	0.5139602	0.4336398	-0.25678867	-0.7705693	0.7590497	-0.39964783	0.8019403	0.6583036	-1.0210245	-0.8211689	0.42766714	-0.66557014	-0.67244905	-0.36094424	-0.65742874	0.015980251	-0.001386419	-0.77439564	0.039048072	0.19599661
-0.0032420866	0.009805717	-0.023596717	-0.0001485236	-0.037748955	-0.0029103048	-0.0022336133	0.03947475	-0.020634485	-0.0016295798	-0.021452665	-0.014184106	-0.0057300925	0.009140622	0.014405478	-0.0096052885	-0.023897087	-0.014048945	-0.0013583899	0.008793831	0.014079977	-0.040694464	-0.04524249	-0.03942735	-0.03704984	0.04253066	0.02536619	0.03711493	0.042548846	-0.03239391	-0.0435946	-0.0034776926
-0.05508494	-0.111862525	0.52698964	0.31352988	0.15507717	0.44396225	-0.0855769	-0.724085	0.52799743	0.3137346	-0.5414486	-0.2892832	0.5465888	-0.46364683	-0.006791226	-0.27533495	0.7501303	-1.0348896	0.38556546	0.39483836	-0.21362507	0.095088504	0.22845598	-0.28961718	0.05647592	-0.24501254	-0.19923109	0.33597273	-0.079076424	-0.23745576	0.4286134	0.21448676
-0.037521444	0.0242741	-0.039934278	0.041908447	-0.012140594	-0.03464811	0.015661549	0.012576733	-0.012780346	-0.044161297	-0.014572263	-0.021490622	0.00083769485	-0.03196957	-0.04701779	-0.032125104	-0.02930044	-0.04225843	-0.012470376	0.002065681	-0.030489815	-0.0029918067	0.0340428	0.01317687	0.030166354	0.028447162	-0.036144447	-0.049539056	0.02723575	-0.04674399	0.0006399043	0.03859896
-0.4132594	-0.71674883	-0.47617915	-0.23094462	-0.45378312	-0.16612881	0.05223911	-0.13223507	-0.10164633	0.39714462	-0.22982252	-0.048012104	0.76933724	0.69666106	-0.32006425	-0.7379043	0.95160717	-1.074338	0.25046167	0.22134067	-0.6571605	-0.5272048	-0.37607676	-0.38256904	0.18817641	-0.6566793	0.119170874	-0.034110826	0.32829845	0.04979964	0.5073904	0.5142234
-0.8273446	-0.8632497	-0.04422409	-0.39622912	0.23822242	0.85233253	-0.57477444	-0.4756172	0.46104643	-0.16608015	-0.37163466	0.86942834	0.34528902	0.81485003	-0.22924368	-0.37234396	0.69357514	-0.78507	0.73045135	-0.48686484	-0.1497927	-0.56044346	0.5190514	-0.109951496	-0.7555343	-0.16217127	0.20580943	-0.041794624	-0.48012918	-1.1250844	0.72691816	0.62571174
0.16025726	0.5567405	0.7977507	0.97407305	-0.5185981	-0.40064567	0.3947179	-0.5763969	0.58137107	-0.8214622	-0.289847	-0.7243753	0.67245257	-0.662993	-0.5287784	-0.9275653	0.14441909	-0.96856546	0.14827067	0.44351515	0.23289298	0.62204975	1.4312642	0.576173	-0.80823827	0.052257717	-1.3770629	1.1554971	-0.5488614	-0.5850304	-0.08450935	-0.21147913
-0.073784776	-0.16346455	0.41021606	0.15593615	-0.80962783	0.49804568	-1.103079	-0.4743785	0.17503335	0.028372433	-0.4231703	0.292105	0.34263858	0.078079246	0.0035976248	-0.23580343	0.0054434426	-0.85936284	1.2196559	-0.3370303	0.11782112	-0.22430596	0.7595752	-0.15423837	-1.043499	0.2151404	-0.22217105	0.26084256	-0.35718733	-1.1568209	0.12874398	0.21292643
0.49351358	-0.21296574	0.3092072	-0.15797777	-0.6580989	-0.51854384	-0.72009325	0.100699194	-0.478209	-0.42243892	-0.19103117	-0.5890571	0.011675975	0.2145589	-0.17518666	-0.6253209	0.6724086	-0.8507603	0.7337493	-0.056051552	-0.34520897	-0.61035144	0.45896062	0.32074648	0.12399416	-0.24955422	-0.75771666	0.24637854	-0.5792126	-0.16046265	0.64852744	0.5110554
