-0.17575052	-0.7562453	0.12533525	-0.18331826	-0.6647039	0.26132134	-0.3989638	0.76656866	0.85579944	0.3800866	-0.3823704	0.2838029	-0.76529944	-0.28898323	-0.12204551	-0.018097943
-0.16377659	-0.16095547	0.43699053	-0.34074962	-0.0752239	-0.19974816	0.59527636	0.23165347	0.47143212	-0.056246433	-0.44396082	-0.14309488	-1.2328261	0.0055083856	-0.2527617	-0.014629296
-0.073415786	-0.37681904	0.24930318	-1.1647708	0.3866067	-0.2225756	0.3544537	0.46541274	1.0444906	0.12720363	0.47230363	-0.068213336	-1.2600518	2.5077124	0.2788513	-0.22308654
-0.33158958	-1.1034104	0.11575215	-0.3169011	0.3325822	0.121669106	-0.47394335	0.9827257	0.50452787	-0.5756812	-0.8206947	0.0018773834	-0.7512353	2.0959167	0.051211588	0.20537482
-1.3018628	0.2619495	1.5108727	2.4300177	-0.74076664	0.38071728	-0.4258057	-1.0063924	0.5081113	0.9228577	0.5801559	0.779994	0.4344706	-0.6335025	-0.5682892	-0.4968529
0.063789174	-1.0017958	0.4434632	-0.51716334	0.14613013	0.35562572	-0.30419526	0.54821306	0.53988975	-0.23333345	-0.76114	-0.29259467	-0.6131698	1.9628981	-0.46295846	0.48383164
-0.23804381	-0.7519297	1.073322	-0.6813194	-0.569899	0.05971447	0.08943898	0.68481517	0.5757467	0.650931	0.18656226	-0.29385075	-0.66030383	1.1214297	-0.18111803	0.22825097
-0.8059657	-0.8317799	0.9370848	-0.996148	0.0042026974	0.1405036	-0.53014106	0.80201477	0.16478144	-0.34754574	-0.5730367	-0.6064251	-0.8396488	1.6529709	-0.19399227	0.80505174
-1.0619016	-1.7395588	0.85895663	-0.86294144	-1.0687375	0.33008578	-0.0803658	1.0280149	0.36912078	-0.7464014	0.16439898	-0.3245683	-1.3922743	1.9112102	-0.09350352	0.12946528
-0.25506008	-0.58051383	1.4690795	-0.75744545	0.11117481	1.2491282	0.23661101	0.32858908	-0.18035972	-0.43987727	0.3094156	0.42191786	-0.9081227	0.7289586	-0.4313153	0.26633805
-0.2207276	-0.5868827	1.2007618	-1.5987396	0.7448647	0.3398114	1.5487149	0.56205916	0.7620886	0.20972057	0.47499782	0.15743667	-0.37523234	1.3792062	-1.0963508	0.021140723
0.38427234	-1.2112957	1.3074845	-0.16203344	-1.2555436	0.95562387	0.41920367	0.5570236	0.016545359	-1.4251937	0.113397874	0.19107758	-0.5333483	1.1772548	-2.2383702	1.1547012
0.03320515	-0.5770315	0.7617514	-0.09572411	0.4379809	0.21004638	-0.2484607	-0.2894224	0.10780921	-0.1761816	0.12520544	0.21622165	-0.50065595	0.30443078	-0.3149544	1.0933949
-0.08482306	-1.3967986	0.9600594	-0.53799486	0.5618628	0.8510167	1.8494239	-0.08473543	1.7113032	0.2039212	-0.116610155	-1.8494536	0.0060709952	1.1618099	-0.09395807	-0.08261803
0.056034718	-0.7542522	0.3347153	0.19967324	-0.06021219	0.12796381	0.77473503	0.10934816	0.53041536	-0.056371804	0.28827772	-0.027920237	-0.07965522	1.2477907	-1.0532103	0.27504918
-0.17426817	-0.5712849	1.7321022	-1.5663589	0.16854808	0.6867909	0.7741449	0.15456611	0.48052135	-0.62201595	-0.6732901	-0.23224907	0.25450528	0.86489105	-0.14301719	-0.09590274
-0.05386189	0.38912272	0.880014	-1.1537261	-0.15410481	0.8071695	-0.3991008	-0.26115516	-0.10804379	0.108270854	0.5973876	-0.38255197	1.8235711	0.6152292	-0.7677088	0.9254835
0.6110088	-0.37975213	0.60252976	-0.20152417	0.42308953	0.009415848	1.0134723	0.11575817	-0.44714263	-2.5392153	0.114645615	0.20389438	0.30142602	0.7130196	-2.8430145	1.8637992
0.22266528	-0.113863826	1.3009622	-0.4972147	-0.4434295	0.27538544	0.89101243	0.5887655	1.1756091	1.2957219	1.0018462	-0.88866925	-0.23900156	1.1576277	-0.5193236	0.13836089
-1.4346844	0.09292911	2.7168133	-1.94415	1.5391047	-0.30616388	0.28225318	1.5178138	0.0013753019	1.3597636	0.3486171	-0.06864994	0.7651231	0.5868013	-1.3612514	-0.11285369
-0.18479027	0.18933465	1.1014543	-0.6619932	0.3853416	-0.12388464	0.006002676	0.44931194	0.13707763	0.37289128	-0.0802768	-0.13321845	0.8787071	0.1179306	-0.431491	0.027112052
-0.63823634	-1.0153073	2.1607113	-1.1743989	0.2861082	-0.10690676	-0.8290295	0.3847065	-0.8405178	-0.42018977	-0.023522144	-0.70075643	0.14278203	1.2803603	-0.18776895	1.990256
0.4378233	-0.90263265	1.2320148	-0.1372787	-0.7830354	0.9649839	-0.06643024	0.9462123	0.18468212	0.23476462	1.1972595	0.22433199	-0.1436206	0.7094564	-1.1191854	0.9103183
-0.96626943	-0.012042838	0.88224393	-2.0126634	-0.49016193	0.80827135	-0.55493873	0.43462223	0.3261903	0.22353859	-0.025200274	0.24590817	1.8585134	0.6553239	0.26949015	1.123979
0.100798644	0.21892363	0.85476035	0.07153396	0.30047345	0.6839585	0.36544737	-0.18454301	0.90856636	0.26967672	0.13115531	0.18768446	0.2326744	0.30288273	-0.7240554	-0.27141488
0.03533996	0.56372285	1.7946707	0.5877829	-0.08453659	0.18292192	0.3234948	-0.29797912	-0.034392428	-0.60445094	1.0255939	0.09475009	-0.2529078	0.25806427	-0.38852745	0.63088834
0.1382035	-0.49754888	0.8090893	-0.09705949	0.26351878	0.6728442	1.0462517	-0.13986139	0.43347675	0.12793308	0.29366457	-1.2015636	-0.23745972	0.47582766	-0.40351716	-0.11227494
-1.4363952	0.7825564	1.4887685	-1.8078434	-0.51188636	1.1699194	0.06630828	0.6476949	-0.49260652	0.47497967	-0.024749668	-0.37571955	1.4739511	-0.39403072	0.5834465	-0.70117354
-1.2994752	0.3756322	2.250373	-0.71849	0.5240328	0.54176813	1.085033	-0.5129024	1.1876354	1.2428463	0.47981012	-0.043969672	0.32760265	-0.36980367	-0.9629752	-1.0503557
0.80805933	-1.2404097	1.4327106	2.6025918	0.30876788	-0.53645575	1.2886055	-0.4763878	0.8692646	0.3931351	1.4206136	0.13131058	-1.1812513	0.18832353	-2.05607	1.3934253
0.17947598	-0.5495657	1.7928716	0.59971535	-0.13629584	0.6702137	0.40366355	-0.48020944	0.7184291	0.8519998	-0.11226361	0.06499818	0.047982424	-0.93272954	-0.56573194	-0.24632883
-0.13710092	0.16405767	1.0857667	0.2337191	-0.56227267	0.7718923	1.6166784	-0.17169929	1.2624229	0.7717326	-0.28576756	1.3516755	0.72274876	-0.80215883	-0.16359612	-0.4000632
-0.27868012	-0.4006327	1.1352613	0.4186086	-0.849082	0.32118037	1.1460711	-0.26896867	2.3683424	1.528607	-0.2563994	0.5377212	-0.2718558	-1.6953428	-0.89746433	-1.1530905
-0.4995553	-0.36564556	1.9454157	0.12247739	-0.06557771	-0.1888639	0.048187975	-0.4929447	-0.014099149	-1.1870502	-0.14783452	0.07027109	0.64809006	-0.98461264	-0.14428216	-0.27276164
-1.2026497	0.123850636	0.870156	0.95320183	-0.2704017	0.45364013	0.44919422	-0.5131228	0.60631824	0.6649343	-0.44174865	0.7051905	-0.53042376	-1.1939342	0.398155	-0.1940273
0.968431	-0.3222075	1.5094044	0.53826404	0.7124569	0.37191984	-0.1145174	-0.34067124	-0.83916396	-1.14794	-0.10082946	-1.7126459	0.19933292	-1.8001977	1.7882477	0.041730713
-1.1244557	0.32338095	1.5990425	1.1442734	-0.59616196	-0.2212464	-0.33049512	-0.8514884	0.3694626	0.111626	-0.31013104	0.74894375	0.23124069	-0.76674175	0.01758798	-0.010422333
-0.85943377	0.20283428	1.1917841	0.80381745	-0.5483218	0.13669577	0.79223573	0.50066024	1.5662479	0.945306	0.6668466	0.6694557	0.032245748	-0.68794596	-1.1128777	-0.66246283
-0.93038785	1.2545539	1.106406	-0.6582498	0.5421181	-1.415742	-1.3947073	1.5969781	0.7096547	-1.3355219	1.3034501	-0.53447604	1.4305302	0.031737488	-1.5830321	0.6272104
-1.0995013	0.5285353	1.6589466	0.13484477	0.84506184	-2.1042438	-0.95188975	0.7737767	-0.6570945	-0.1372842	0.13264929	0.6056094	1.9596183	-1.6978759	0.119432375	0.17412119
-0.22823723	-1.8539486	1.9181511	0.032056764	-0.6147265	-1.5902486	0.14196227	0.3944716	-1.3263811	0.12665038	-0.1908325	-0.94044477	0.44597113	-1.3636274	0.5712058	1.9336231
-0.5242391	-0.59635675	0.39169824	2.10767	-0.5661774	-0.25329095	-0.5170298	0.47950527	0.6512885	1.1402755	0.5792939	0.4543605	0.027549757	-0.7176037	-1.1052976	0.8806848
-1.1949161	0.44850793	1.2960557	-1.3436632	-0.58419764	-0.8197972	0.6515076	0.79893285	1.1119099	0.13107233	-0.49722186	0.5645651	0.7970743	-0.44231606	1.0069517	-0.1460731
-0.6649318	-0.28570005	1.1693863	0.24402279	-0.1631523	-0.1781429	0.4283467	0.45605683	0.18474895	0.49308422	0.26494634	0.08878481	0.2628517	-1.2206672	-0.09949563	0.6171245
-1.1074134	0.8495898	0.3303292	-0.23561515	-0.3643871	-1.1162026	-0.42339665	0.8596463	1.9152377	-0.587854	-0.89107287	0.4803023	-0.69403404	-0.39977774	-0.050049312	-0.0600466
0.26870263	-0.4467338	1.1828485	0.7464449	0.10322427	-0.42863807	-0.057292912	0.2639542	-0.09427552	0.66377246	0.6992921	0.14172277	-0.6518603	-1.8645366	0.5066761	0.685384
-0.59496236	0.64136815	0.8933084	0.6283877	0.4004311	0.69035876	-1.1218947	0.44736108	-0.12753032	-0.5419609	1.3385526	0.8314769	0.52713805	-0.6742648	0.3945855	-0.56896436
-1.1483988	0.613806	0.70845515	-0.35890263	-0.1893834	-0.30065778	0.0062408657	0.8087945	-0.18986002	0.35659638	-0.23021953	0.7492122	-0.52076024	-1.1426828	1.6730134	-0.28573602
